Date,GOOGL,V,MA,NKE,AMGN,MS,CSCO,XOM,ADBE,VZ,NEE,WFC,T,BA,RTX,CVS,ORCL,TSLA,CAT,ABT,AAPL,JPM,CVX,AMZN,BRK-B,PFE,WMT,HD,SBUX,IBM,UNH,META,NVDA,MSFT,JNJ,PYPL,INTC,PG,PEP,NFLX,GM,CRM,MMM,LMT,KO,MCD,GE,GS,UNP,MRK
2024-04-11,0.020942840217315295,0.004371857202575935,-0.001833084227414572,0.033707772939385094,0.01332328859150711,-0.052482286095279274,0.006502660932985904,-0.003355102170425339,-0.006034240043594763,-0.008884477073068497,-0.0010935785060322,-0.004390517525219351,-0.01852952832751764,-0.007272543302699885,-0.005722161116949898,-0.01981741122992242,0.012238251773926123,0.01653476762638495,-0.0002418597742819273,0.0025187225298146654,0.04327101521077292,-0.00020457128305018113,-0.00479497513067817,0.016671181255133227,-0.00366649569482147,0.0007598558314680925,-0.008742985711069129,-0.009099655741750423,-0.0005814834126122159,-0.0007523970309692984,-0.01850912600731236,0.006405892478343889,0.04109656185190791,0.01103332694482484,-0.00938754091072802,-0.0012142411201452319,0.011559113658297093,-0.008903576654275325,-0.0034921102999569964,0.01648939817845707,-0.00227569989345755,-0.001568508233491861,0.005937506528620462,0.0013505159020665847,0.0022065103223420923,-0.0001860435893498158,0.006832208911879301,-0.008184431966534733,-0.0029131897771378368,-0.004733762429457666
2024-04-12,-0.010538899925317757,0.0010157712199492241,-0.006256602167837633,0.0,-0.010074260017566505,-0.007484924491746203,-0.020997288249873458,-0.011659347896617267,-0.021041551307284467,-0.010956156017354113,-0.013450154395459823,-0.0038807350313274647,-0.0066991509164372465,-0.021977373933893762,-0.006747360714804307,-0.015772681586924464,-0.017283369998920883,-0.020332204625772565,-0.017070853410260822,-0.016140709738874603,0.008626574445741664,-0.06467792009829054,-0.018098716805039605,-0.015445639364236818,-0.010671906337587966,-0.01822315504348715,0.0008319903933646788,-0.012954540932195058,-0.011408733592317422,-0.019526572147610777,-0.005704930800996877,-0.02152302197452849,-0.026816511878439364,-0.01409102393446926,-0.008535456336213332,-0.018389158932339278,-0.05155468129330543,-0.0032726329269472387,-0.001544231751259062,-0.009462788144980916,-0.0173356994694297,-0.016145751479842763,-0.020068684365869616,-0.004244728327970626,-0.013039855090543506,-0.004578990199299193,-0.0175984657237358,-0.020101615701742293,-0.007452666953342457,-0.003250122970136493
2024-04-15,-0.01819571282823318,-0.016959022890040587,-0.012011589775781983,0.011956628068522157,-0.006622192410087213,0.00928170859457289,-0.005155699716593465,-0.005732347022202711,-0.008416102987187424,0.00981879619460102,-0.0052314582652607244,0.008854326426507075,-0.004291825637544822,-0.010203454416989666,-0.0007992225397424058,0.00466190984665471,-0.010156076743688014,-0.05594859487563397,-0.004704149223299425,-0.0020163080986931314,-0.021863486674718047,0.0005471177928053628,-0.008618445897720872,-0.013485250630092094,-0.007439368961339898,0.001933391235005688,-0.003491788366820958,-0.01440783888893249,0.0029438786340358902,-0.005596107645464032,0.014640273013255767,-0.022797387035025762,-0.02477715549344439,-0.01957803279589443,0.00047441338315445947,-0.01672082485819648,0.017371875774218726,0.0007725536597653626,-0.00684123808767223,-0.02517539656975043,-0.009053064544805145,-0.07277795260306996,-0.00010947178794096235,0.005950123595857226,-0.0024021704068704075,-0.00433818228198346,-0.00601435283024454,0.02924338237661228,-0.001962403953162717,0.003578839807419243
2024-04-16,-0.0029704134817942762,0.0002580615913798656,6.519118180614569e-05,0.0031148884975267244,0.0004896441563799758,0.024715526778718244,-0.0066335768625110925,-0.008272167667611297,0.01301849614492423,-0.008476737055199357,-0.016733059062969957,-0.009829839436147902,-0.009236480156353588,0.01626740322007536,0.008198486085553736,0.0010150678875089358,0.006172866025909052,-0.027062145360474688,-0.011074193161488277,0.0029387307122008544,-0.019167232469808893,-0.011427618268510131,-0.008312642892332245,-0.001633742516860992,-0.008344566672664588,-0.008490912751999202,-0.001501696844048439,-0.009173477251921747,0.0029353295117280354,0.013793155058696938,0.05219572998676991,-0.0009395690265145973,0.01644167608811009,0.0022723929054833114,-0.021275097361211803,-0.0012596129502698838,-0.0013771490286922372,0.003216471908801477,0.0032943564738485698,0.017079790332208633,-0.0007026822136384503,0.016526109645033538,-0.0027381199422513713,0.002714776304506117,-0.0013760223958575457,-0.003005035398079392,0.019908771120489055,-0.010028002312388762,-0.011455915283781537,-0.008954754299851375
2024-04-17,0.006930066110189426,0.004938276081176918,0.0007394517645695764,0.015526330133719624,-0.005910263999052923,0.010545241765733016,-0.002712772200686664,-0.00050541654902303,-0.0037167464809013673,0.00025130795512606774,0.033873600331170595,0.013650096022802982,0.0018645916592396894,-0.0019935287704887505,-0.000892633473639326,-0.006229259155554945,-0.01616650694065702,-0.010565868854054306,-0.0043347248742142686,-0.030308571577730814,-0.008147392544748833,-0.003982348278375292,0.0007677335552023212,-0.011128128209780819,0.0020658489844325167,-0.010509968884072962,-0.0031752102156010764,-0.005973185212737597,0.009248435260998944,-0.0035374623555054496,0.02154020888144559,-0.011185349702827363,-0.03866614806578894,-0.006609021522432923,0.0022153378128511036,-0.0026801510771663484,-0.015995491969832076,0.006476484070614408,0.011820892173139308,-0.006202255746706076,-0.004688323823082818,-0.0039290777383784725,-0.0009885735975688759,0.0038300344323956015,0.00775059669424083,0.01702921831675286,-0.006953087871438668,0.017764512864847815,-0.008778045401021783,0.0024788283884802365
2024-04-18,0.003473334042706888,-0.0048408358866999235,-0.011865445690021681,0.009489616104985554,-0.0049986447663448175,0.0019981497381946767,0.00669595821690705,-0.0009273093329881243,-0.0026768247414351576,0.008798605520757175,0.0034488409020687616,0.02728223146281783,0.013027234075576821,0.00011743735904712338,-0.00039699445020335844,0.011516217243289661,-0.022499351914504806,-0.03550983840996058,-0.0010885936445564903,-0.005949044845036444,-0.005714387398416121,0.006497050003244187,0.007480906629128814,-0.011363622972558218,0.005405602823079336,-0.0011800982176609631,-0.006538092988625954,0.00018042458980427334,0.01090360052233752,-0.008902227701770737,0.02962484095530904,0.015440026914416816,0.007568329065335222,-0.01838090161497974,0.006700290316180135,-0.018337019889190453,-0.017937200353472127,0.008573005020402258,0.016462182470864173,-0.005100302873373486,-0.0004709318880049551,-0.015923492700249064,0.005716838732302998,8.762558494024297e-05,0.006836470153989582,0.0038153207802624767,-0.017537189573775813,-0.001980670680467589,0.002530194218184567,-0.0011167027705908383
2024-04-19,-0.012306864386275373,-0.005859013203682872,0.0015175298491125755,-0.012638434292715828,0.02352047886429154,0.004431720587025456,0.004364913626617728,0.011474891330307546,-0.0172450310419201,0.00897081889966489,0.0045305045105901165,0.027408874010192763,0.011022580503360357,-0.0024084380756052015,0.008440063126283981,0.014914388410059543,-0.009655186946859962,-0.0192088959161848,-0.0055238481972501585,0.01909372558305944,-0.012212541019678946,0.02510353218698902,0.015421625838040187,-0.02561096030926935,0.01297849842134946,0.0240251708992969,0.004556155663422157,0.0074196562498092256,0.005278176150174119,0.0006061248156485899,0.016119931495666373,-0.04131130550383422,-0.10004604144523266,-0.012739042937535361,0.01488946255428547,0.003381689280675948,-0.023972631370521524,0.005404003990162831,0.010797014875651323,-0.09093294639880478,-0.0016494920980523187,-0.0057004005360918875,0.008635611141856847,0.01705809417455595,0.021388594705771036,0.0037273363105727597,-0.031907791492347015,0.002207984289699594,0.009877850384559128,0.004391825645280845
2024-04-22,0.014212380969816918,0.009452075042676755,0.0029863782708121622,-0.0035965748925923524,0.011080943980425584,0.015773116968901713,-0.0037251640583544354,0.005672290206414354,0.004021387636974572,-0.046678330987338756,0.01570756860860345,0.012427569672156302,-0.012113806529333138,0.0038863995692819397,0.0,-0.0017204738082243765,-0.0030466912867050944,-0.03400203941675628,0.008317871688655165,-0.0019574824330952367,0.005090860302523037,0.01942943702603661,0.012000131331653119,0.014888568814227066,0.00913402866021662,0.010000014811949454,0.010246881825457077,0.0022365211850716715,0.006506237927948577,0.0017622909347854154,-0.019755418590119977,0.001371924558410953,0.04354330142424101,0.004610119889620901,0.008180685898245388,0.014122889327927046,0.006140358390816392,0.015176310695443895,0.013380785354123237,-0.0007927400886870162,0.01982551783876496,0.012723278276058236,0.003793424781120658,-0.005475620751065335,0.006315380521901615,0.01319899119270418,0.014386017950438701,0.033044404182932086,0.010298132713456809,0.009222520442114801
2024-04-23,0.0126695831116177,0.00653628861728861,0.013289548387391159,-0.001804943490622879,0.005994533202226426,0.018134552700777906,0.003739092792435672,0.003898515478957254,0.012872366209357278,0.02849746473258219,0.01362725785479646,-0.002618667734563984,0.011649345372254372,-0.007625546013242945,-0.00177230359162861,-0.016228511051556427,0.0048895226288918625,0.018514534090260826,0.015771363943817063,0.004856674983479081,0.006391639700882301,0.014413176413068385,0.005743497862950919,0.01303389727631088,-9.787304917396877e-05,0.002284853157160427,-0.017459198427595135,0.008598384748358834,-0.0035155679869750545,0.0015943614334477108,-0.010280336963584769,0.02983001409401642,0.03653259955697008,0.016485483516203825,0.0029506948812518807,0.019623385114977188,-0.00377798144871877,0.005980005620225937,-0.029695139526609737,0.041741841747476416,0.043739796368733375,0.010481725761904537,0.0041026908654404615,-0.0027096067214321673,0.0014863866950352023,0.004717319289476718,0.08276163181365281,0.015933799432758633,0.00776209961826968,-0.00047266773160270503
2024-04-24,0.00549737773551362,0.003319828048206297,-0.0006913499342522389,0.006594273351993696,-0.0019375252997484438,0.000959862012584356,0.000620779898266477,0.00016525836477110367,0.00892366520441712,-0.005289599036441439,0.005438148804046916,-0.005579375392848807,0.018787816718117023,-0.028667638341970836,-0.003551054268744247,-0.010657002263393278,0.002172313687065719,0.12061109407252757,0.0007432166505001447,-0.006506188741681296,0.012702367774262369,0.004892317964891424,0.004421343584046777,-0.016430862529557833,-0.006825801472823745,-0.001899755093390576,0.013200240182425826,-0.017669512389657194,0.01001468956474616,0.010483544520328625,0.002303706778553405,-0.005240871276096293,-0.03331599041796984,0.003655708920675238,-0.00688688177695107,0.006363433660916851,0.006417701323670588,0.006811145391713014,0.036152347620334924,-0.03916919927790996,-0.00044336510526976625,-0.001770889030158318,-0.010537643863716584,-0.0020431380885661543,0.015006628860704696,-0.00046955093701883666,-0.02109203935525783,-0.0022639811095581663,-0.018240271085093074,0.0009457825040761758
2024-04-25,-0.019669486494137023,0.0005089926127319622,-0.0008433147558015719,-0.007396410709582968,-0.013296194741927447,-0.013745360993160038,-0.0051705484192889895,0.0023130393627814883,-0.0077129290607017564,-0.006837179929916282,0.005108204169769204,-0.01105597106711298,-0.013682403798505383,0.01509155784035543,0.006830352577522403,-0.00649247998022795,-0.003901542322513718,0.04965143743002587,-0.07020240266078914,-0.00028060886906655647,0.005147195813670846,0.0015018822149195366,0.010454151919115251,-0.016535467634067658,-0.0025619128307636796,-0.03844687577952066,0.005678955465521884,-0.0030930782407069257,-0.010253466763308738,-0.08250949036091515,0.013461963296672153,-0.10561300984488242,0.037087381188857016,-0.024495138777120173,-0.011512706579192344,-0.011412675903207825,0.017681155113236535,-0.00030754649741893125,-0.0041148346534449765,0.017437658093612418,0.01197864613326094,-0.011043110487032326,-0.006628968557830239,0.012283926289075486,0.0030869881235660035,-0.0041553148903678006,0.013003395491866687,-0.0070679910465084594,0.049875006809556366,0.029291306769025027
2024-04-26,0.10224354469841179,-0.0023258950354946295,0.0006709234980741829,0.0019160568542715417,0.0022273129341401354,0.002917089110757498,-0.004989521817543752,-0.027775493614834668,0.008702253920120251,0.011728716355054125,-0.013602442966206385,-0.0003336913223564997,0.010253356220636611,0.0024579082076021663,-0.0029495085711062075,-0.0022279774688781506,0.020193244524067122,-0.011105884774887609,0.015917140176376243,0.006269874489423177,-0.003472788414292771,0.0006206195426465833,0.00369070470991284,0.034260361668536854,-0.006939807693510658,0.005542355395525611,-0.0008303962976626833,0.009368038047220528,0.004667654202932914,-0.010538090840587766,0.003017124663934778,0.004327379739646586,0.06175566409920963,0.018243894620114443,-0.004631708339992602,0.02901717089903677,-0.0919965286545188,-0.007751523846104558,-0.006225953505015758,-0.006320834634166772,0.004822438705446075,0.004210200327305458,0.0045946629554700635,-0.007508938924224107,0.0,-0.009107518534666736,0.00675915420604678,0.01790272214224964,-0.003120549439117215,0.0036720578601658893
2024-04-29,-0.033730722196785745,-0.009762503756079899,-0.01150476068776174,-0.0006374642004398634,0.023705399856447373,0.0014132456690214568,-0.001671622734069178,0.014242183036509815,-0.009401939562209916,0.010332651593107922,0.021670015923084263,-0.0018361757871071527,0.016119439222621157,0.037495540166786245,0.010156728657826575,0.004019126219027225,-0.0061428344604979035,0.1530691710339953,0.018696427451077025,-0.0024179491880556014,0.024807977396928527,-0.0010853704746992543,0.002652364879810243,0.007460258507441919,-0.0028351520296769905,0.009448777804217823,0.0013298024130492525,0.0051030327637422435,0.0009064979903670167,0.0017947144159977668,-0.012758779719952318,-0.024070043048649126,0.0002506127224448651,-0.010016865435619748,0.004653260887252264,0.015615506270365342,-0.016311149126697733,0.0022940783440563717,0.0031895446152818696,-0.0031003159042247708,0.004363002551941664,0.005286330125288119,0.0035935567501976795,0.01357052628663169,0.004859060889552014,0.001684493729278591,0.013181456323043905,0.007577647617355243,-0.007578552417126683,-0.008231827321368068
2024-04-30,-0.020282744432381872,-0.011882118902847627,-0.012907446491307373,-0.01913670298784642,-0.008828338159896587,-0.013787830338823248,-0.016743400444448442,-0.011450992842379604,-0.02164588875518192,-0.014966316740889107,-0.006674532061373362,-0.008026720931306852,-0.007638145928394957,-0.032566770282891344,-0.00898092093731473,0.003854746489713845,-0.0235212959696538,-0.05550118063944742,-0.04353915854269941,-0.012118904756275417,-0.01827082621649545,-0.007967603571661153,-0.030421315766075763,-0.03293549122868411,-0.010549632279768018,-0.0007799290253519553,-0.014774332758899056,-0.007660306943456763,0.0018113539919806243,-0.007346107506907229,-0.010899044527430957,-0.005663112857855257,-0.015440259103937426,-0.03211934386347037,-0.015188819799826447,0.013882674053326882,-0.02838014746614692,0.009526050861404567,-0.0013058649079217277,-0.015817933726088973,-0.0327976528693521,-0.024660781296161227,0.04720058083539547,-0.00560359800599608,-0.004352128448867898,-0.0018642713549004153,-0.016231804262097582,-0.00951702595581494,-0.015729281707855258,-0.006916622902481073
2024-05-01,0.006634711572957475,-0.004802423268191136,-0.02023488505513682,-0.02081077691079314,0.012520822979960045,0.0077057868634828885,-0.002979907165676865,-0.01893980163142528,0.014173731751383922,-0.007343664011997264,0.02448846202726984,0.00337155682599799,0.001776216057849167,0.021568222443766327,-0.002955028909778168,-0.16836509541927724,0.007736183426978238,-0.017950640048260635,-0.01046108015447389,0.003019707228240076,-0.006047099057576055,0.0006257335597044111,-0.010169316524048622,0.02285714285714291,0.004663059346930121,0.060889938079919714,-0.008424615438617278,-0.006732074316246117,-0.15877496950358816,-0.010649851115603348,0.0008476066346261302,0.020968452231555634,-0.038899625418342576,0.014409556727509987,0.04557717605752387,-0.026207285442930606,-0.003281881537023912,0.0012255682376880461,-0.004320393513960408,0.0019432066245710367,-0.0013472941338110722,-0.0009295594079856695,0.019997912361383596,-0.006882758621618801,0.0025903171647023715,0.005090698350162626,-0.01310131836180839,0.0005625468636769604,-0.00927653597748801,-0.003250233972468042
2024-05-02,0.016843579864690428,0.001084687016442487,-0.0021942113834846344,0.022913498144244926,0.0036775522712761965,0.012126003681537822,-0.001067546502979022,0.001809919257494741,0.015296432501144874,-0.006887761334954945,0.0034981613386857457,0.005208369234954491,-0.005910222360967166,0.04310042634012534,0.00661920386382242,-0.02060027998146552,0.0028789152301595955,0.0001110562423569661,0.013199556201805684,-0.003481058969564521,0.0220319455558724,-0.0010423449396652629,0.006890747771486572,0.031955314082140474,0.005068040542180574,0.019131816396130263,0.014613477483335968,0.010723785571772781,0.006582446857427815,0.0015812220078863515,0.018301585410686272,0.005669406128766541,0.03342933140601945,0.007342715575332059,-0.008334475722528212,0.012700392728104859,0.004609775539176297,0.0026927595827652695,0.0017127380016748184,0.024360627695960924,0.004497328070769191,0.012802829895124601,-0.0165582856983415,0.0031837462965438323,0.0009688434241306165,-0.004190443515183828,0.018409685353364402,0.013163106627877452,0.011619001403337492,-0.004192638258319614
